gene,mirna
3281,393
3281,393
2576,393
2576,393
772,393
4475,393
7240,393
5620,393
5620,393
5620,393
5620,393
5620,393
5620,393
1559,393
7123,393
1920,393
1920,393
2294,393
2294,393
1914,393
2564,393
2049,393
4160,393
2778,393
6884,393
5851,393
393,393
393,393
1682,393
5723,393
5902,393
5902,393
4932,393
6198,393
505,393
4125,393
5183,393
4239,393
6917,393
6740,393
6738,393
5781,393
6942,393
436,393
436,393
1727,393
139,393
729,393
2923,393
4090,393
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
708,394
708,394
1269,394
5445,394
5445,394
2576,394
7436,394
6533,394
6533,394
3666,394
3964,394
3964,394
584,394
3045,394
5483,394
4942,394
2628,394
100,394
1943,394
5463,394
3809,394
5865,394
2432,394
3655,394
3063,394
1787,394
2397,394
1518,394
632,394
4203,394
3719,394
6373,394
5074,394
2644,394
6131,394
3084,394
6664,394
1013,394
4774,394
7430,394
6118,394
55,394
4015,394
3248,394
6085,394
1660,394
6254,394
6379,394
6249,394
2806,394
3439,394
7513,394
3997,394
2426,394
6519,394
2317,394
6133,394
3980,394
3447,394
1802,394
5699,394
4122,394
5588,394
1843,394
3036,394
4982,394
989,394
926,394
4490,394
6832,394
5086,394
6630,394
5111,394
4113,394
6274,394
1015,394
2923,394
4873,394
1780,394
6009,394
7125,394
1990,394
5364,394
3660,394
4841,394
2801,394
4073,394
4350,394
5082,394
783,394
1791,394
7076,394
7138,394
6331,394
6393,394
1409,394
2147,394
4508,394
2404,394
417,394
3252,394
3089,394
5443,394
3172,394
6865,394
3657,394
4692,394
5017,394
1038,394
5413,394
5923,394
6651,394
101,394
5227,394
2462,394
2369,394
4851,394
5128,394
4088,394
3381,394
7270,394
2265,394
999,394
5331,394
3170,394
3111,394
6874,394
4653,394
2332,394
373,394
2102,394
625,394
6752,394
5170,394
5808,394
5153,394
4110,394
2143,394
2694,394
4922,394
4944,394
5328,394
2209,394
6565,394
7479,394
1025,394
5800,394
4129,394
560,394
270,394
5619,394
945,394
6310,394
4198,394
4198,394
4081,394
4081,394
4081,394
4081,394
4081,394
4926,394
3144,394
460,394
460,394
460,394
863,394
3408,394
3965,394
7439,394
4395,394
4857,394
4857,394
4857,394
6504,394
3717,394
3717,394
3717,394
3717,394
3717,394
3717,394
1861,394
1861,394
1861,394
917,394
495,394
4125,394
4125,394
4125,394
4125,394
4125,394
4125,394
5426,394
5426,394
6942,394
6942,394
5124,394
4209,394
2687,394
1517,394
1679,394
1679,394
6061,394
6061,394
866,394
6735,394
1376,394
1260,394
245,394
7290,394
1606,394
1214,394
2316,394
5881,394
6368,394
2449,394
799,394
2145,394
2894,394
3679,394
3704,394
643,394
6917,394
6917,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
1268,394
4234,394
2604,394
1269,394
1269,394
1269,394
3665,394
3665,394
3665,394
3665,394
3665,394
3665,394
5445,394
5445,394
5445,394
7393,394
2576,394
2576,394
3281,394
682,394
682,394
682,394
682,394
682,394
5620,394
5620,394
5620,394
5620,394
5620,394
5620,394
1559,394
7123,394
1920,394
2294,394
2294,394
2294,394
2294,394
1914,394
5902,394
5902,394
2923,394
2778,394
6884,394
5471,394
2831,394
6646,394
38,394
2603,394
760,394
6942,395
6658,395
5471,395
4477,395
1280,395
6339,395
5983,395
7436,395
7359,395
6613,395
6613,395
6613,395
6613,395
6375,395
6164,395
6164,395
6164,395
6164,395
6164,395
6164,395
4708,395
3773,395
3773,395
3773,395
2337,395
2337,395
2337,395
2337,395
2337,395
4125,395
4211,395
4211,395
3376,395
3376,395
933,395
933,395
933,395
499,395
7361,395
5077,395
2882,395
3089,395
6491,395
4150,395
6942,395
6942,395
6942,395
3857,395
3857,395
3857,395
2070,395
5965,395
5965,395
5965,395
4617,395
1392,395
2480,395
2480,395
2480,395
2480,395
2480,395
3325,395
3325,395
3325,395
3325,395
3820,395
6771,395
2222,395
6553,395
2603,395
2603,395
3250,395
3250,395
6273,395
1253,395
2091,395
5615,395
7062,395
577,395
1740,395
5471,395
6917,395
1009,395
5361,395
2604,395
1214,395
6765,395
1108,395
3374,395
1729,395
19,395
999,395
4970,395
6915,395
6913,395
3987,395
4667,395
5763,396
5054,396
1181,396
520,396
167,396
7377,396
7416,396
1574,396
1574,396
5699,396
5699,396
4727,396
6364,396
1424,396
1424,396
1424,396
1424,396
2111,396
5558,396
1234,396
2683,396
4264,396
7043,396
2337,396
2337,396
2337,396
2337,396
2337,396
5597,396
5721,396
5721,396
3591,396
3591,396
3169,396
3169,396
3543,396
3543,396
3196,396
3196,396
3248,396
3248,396
3248,396
142,396
142,396
142,396
6610,396
3486,396
7457,396
4133,396
1344,396
1344,396
2498,396
2498,396
2206,396
3171,396
843,396
3325,396
2950,396
3870,396
7238,396
5872,396
5872,396
4022,396
2869,396
6585,396
5085,396
4208,396
3597,396
26,396
4253,396
491,396
1118,396
2621,396
643,396
892,396
2754,396
2825,396
3706,396
1734,396
383,396
2097,396
6645,396
6645,396
6645,396
5082,396
5082,396
7123,396
7123,396
5149,396
5149,396
3721,396
3209,396
5669,396
4090,396
7448,396
6366,396
7489,396
706,396
4933,396
1234,396
1019,396
4370,396
5150,396
5848,396
2956,396
7308,397
5274,397
181,397
181,397
4065,397
521,397
4264,397
4085,397
5514,397
6323,397
2316,397
5398,397
5398,397
5398,397
3100,397
470,397
470,397
1965,397
1965,397
498,397
2266,397
3979,397
4334,397
818,397
3829,397
3829,397
5147,397
5147,397
5053,397
705,397
4429,397
3091,397
238,397
1486,397
4471,397
6105,397
4300,397
1275,397
6391,397
7525,397
7050,397
5613,397
3401,397
6508,397
1615,397
2761,397
2960,397
2960,397
442,397
3791,397
6007,397
4111,397
6813,397
6789,397
2497,397
2015,397
7256,397
6951,397
6039,397
2403,397
2412,397
3280,397
6532,397
3889,397
3047,397
6967,397
1917,397
6667,397
5731,397
1802,397
6457,397
1144,397
3645,397
4293,397
483,397
7006,397
944,397
2294,397
2294,397
2294,397
4902,397
3517,397
1241,397
1931,397
1982,397
5006,397
1082,397
2741,397
3032,397
5103,397
3128,398
4528,398
1590,398
6622,398
3608,398
3608,398
299,398
3529,398
4615,398
1296,399
4427,399
1681,399
1681,399
1681,399
1681,399
4709,399
6572,399
4332,399
937,399
6026,399
3376,399
1671,399
4745,399
2882,399
5759,399
3839,399
1913,399
3437,399
2799,399
4920,399
6488,399
3567,399
2074,399
5347,399
5950,399
5950,399
564,399
4919,400
7067,400
7067,400
1802,400
1802,400
7031,400
7031,400
1693,400
5130,400
1268,400
1268,400
1268,400
5490,400
1123,400
4103,400
4103,400
875,400
7500,400
5365,400
7427,400
3213,400
2407,400
5163,400
3106,400
3254,400
3254,400
3254,400
6765,400
946,400
688,400
532,400
7423,400
3585,400
2872,400
2569,400
251,400
4382,400
4471,400
6539,400
3257,400
6975,400
4445,400
297,400
4314,400
4314,400
7303,400
7234,400
6822,400
6474,400
4841,400
4174,400
2969,400
1998,400
625,400
5796,400
1475,400
1591,400
6755,400
6832,400
6558,400
4198,400
2997,400
5455,400
1229,400
2373,400
2906,400
1965,400
6039,400
4666,400
136,400
7177,400
5628,400
6578,400
448,400
853,400
1251,400
1267,400
2450,400
5440,400
5689,400
6744,400
1001,400
3136,400
4601,400
6115,400
3172,400
4661,401
106,401
2835,401
1855,401
4403,401
693,401
5101,401
680,401
6143,401
6142,401
546,401
4316,401
6881,401
3646,401
3177,401
3497,401
3650,401
1147,401
6267,401
5586,401
6954,401
1172,401
2428,401
2542,401
32,401
7416,401
7416,401
7416,401
7416,401
2122,401
2434,401
3787,401
1112,401
898,401
898,401
5035,401
6606,401
4927,401
2824,401
5563,401
133,401
3601,401
3045,401
4814,401
2755,401
2431,401
626,401
626,401
626,401
626,401
626,401
6374,401
6374,401
7413,401
2293,401
1815,401
2633,401
5236,401
5707,401
799,401
3149,401
3149,401
3149,401
4395,401
6912,401
6912,401
6836,401
5061,401
4466,401
4466,401
4107,401
4107,401
3670,401
1492,401
4189,401
4189,401
4189,401
3153,401
5365,401
5365,401
5365,401
1499,401
2017,401
2017,401
3230,401
3230,401
3230,401
1963,401
4351,401
6907,401
4102,401
5398,401
5398,401
5398,401
132,401
6011,401
5168,401
4015,401
6117,401
7520,401
3855,401
6123,401
3850,401
495,401
816,401
816,401
3023,401
2440,401
7383,401
7383,401
1630,401
4574,401
7234,401
2571,401
1296,401
5625,401
7432,401
6058,401
129,401
1307,401
4277,401
2409,401
2600,401
6743,401
5183,401
2060,401
2988,401
1727,401
3084,401
3084,401
3375,401
5386,401
2658,401
2604,401
2604,401
2417,401
4402,401
4407,401
5620,401
5620,401
5620,401
5642,401
3156,401
3787,401
1234,401
3676,401
3444,401
3444,401
4348,401
5455,401
3789,401
393,401
393,401
2649,401
3197,401
3760,401
3149,401
6820,401
4150,401
3904,401
7359,401
3248,401
6644,401
6644,401
6915,401
2778,401
2778,401
2580,401
6646,401
1392,401
7164,401
2807,401
557,402
3781,402
3781,402
4622,402
1695,402
1356,402
1356,402
1356,402
1347,402
1347,402
3133,402
3133,402
1965,402
1965,402
5951,402
871,402
871,402
6479,402
3829,402
4499,402
6367,402
6508,402
4825,402
145,402
4147,402
5544,402
2761,402
2960,402
2960,402
6649,402
259,402
7522,402
7250,402
4595,402
3969,402
2731,402
767,402
767,402
353,402
6770,402
861,402
271,402
164,402
3223,402
483,402
7006,402
4851,402
2969,402
4170,402
2604,402
6709,402
5318,402
4845,402
1900,402
5672,402
7012,402
6870,402
944,402
2071,402
4519,402
2535,402
4329,402
5347,402
5159,402
5159,402
3235,402
1281,402
292,402
2654,402
4198,402
6263,402
2785,402
3610,402
5101,402
5755,402
5924,402
6326,402
1082,402
3032,402
393,402
3760,402
2778,402
7191,402
7277,402
2070,403
5851,403
5634,403
1910,403
1094,403
68,403
2656,403
333,403
6836,403
6836,403
6918,403
5310,403
441,403
224,403
4107,403
4107,403
4107,403
6753,403
6137,403
4330,403
5887,403
3138,403
717,403
4134,403
1226,403
3080,403
1253,403
6091,403
106,403
586,403
1853,403
5407,403
5417,403
1607,403
2858,403
3770,403
6162,403
724,403
5998,403
2696,403
1150,403
1969,403
6881,403
3407,403
5538,403
7139,403
3383,403
299,403
2694,403
2778,403
1233,403
1913,403
3177,403
1628,403
6929,403
5595,403
1475,403
1172,403
2826,403
3511,403
5387,403
26,403
835,403
4224,403
3500,403
6995,403
5035,403
3102,403
1999,403
3687,403
5789,403
1544,403
1117,403
1905,403
2086,403
6092,403
926,403
4037,403
5781,403
6743,403
5563,403
1471,403
264,403
7447,403
4280,403
4767,403
1879,403
1209,403
4679,403
2153,403
2072,403
2981,403
4721,403
1483,403
626,403
626,403
626,403
626,403
626,403
6374,403
6374,403
7416,403
7416,403
7416,403
7413,403
2293,403
898,403
1815,403
2633,403
5236,403
5707,403
799,403
3149,403
3149,403
3149,403
6912,403
6912,403
5061,403
4466,403
4466,403
3670,403
1492,403
4189,403
4189,403
4189,403
3153,403
5365,403
5365,403
5365,403
1499,403
2017,403
2017,403
3230,403
3230,403
3230,403
1963,403
4351,403
6907,403
4102,403
5398,403
5398,403
5398,403
132,403
6011,403
5168,403
4015,403
6117,403
7520,403
3855,403
6123,403
3850,403
495,403
816,403
816,403
3023,403
2440,403
7383,403
7383,403
1630,403
4574,403
7234,403
2571,403
1296,403
5625,403
7432,403
6058,403
129,403
1307,403
4277,403
2409,403
119,403
5183,403
2060,403
2988,403
4704,403
4165,403
4165,403
4165,403
5634,403
7037,403
1392,403
6840,403
5620,403
2778,403
938,403
4066,403
6164,403
3148,403
2294,403
4705,403
3149,403
564,403
564,403
7359,403
1124,403
2657,403
5482,403
7196,403
2156,404
3781,404
3781,404
4622,404
1695,404
1356,404
1356,404
1356,404
1347,404
1347,404
3133,404
3133,404
1965,404
1965,404
5951,404
871,404
871,404
6479,404
3829,404
4499,404
6367,404
6508,404
4825,404
145,404
4147,404
5544,404
2761,404
2960,404
2960,404
6649,404
259,404
7522,404
7250,404
4595,404
3969,404
2731,404
767,404
767,404
353,404
6770,404
861,404
271,404
164,404
3223,404
483,404
7006,404
4851,404
2969,404
4170,404
2604,404
6709,404
5318,404
4845,404
1900,404
5672,404
7012,404
6870,404
944,404
2071,404
4519,404
2535,404
4329,404
5347,404
5159,404
5159,404
3235,404
1281,404
292,404
2654,404
4198,404
6263,404
2785,404
3610,404
5101,404
5755,404
5924,404
6326,404
1082,404
3032,404
5530,404
6644,404
7191,404
7194,404
626,405
626,405
626,405
626,405
626,405
6374,405
6374,405
7416,405
7416,405
7416,405
7413,405
2293,405
898,405
1815,405
2633,405
5236,405
5707,405
799,405
6912,405
6912,405
6836,405
5061,405
4466,405
4466,405
4107,405
4107,405
3670,405
3149,405
3149,405
3149,405
1492,405
4189,405
4189,405
4189,405
3153,405
5365,405
5365,405
5365,405
1499,405
2017,405
2017,405
3230,405
3230,405
3230,405
1963,405
4351,405
6907,405
4102,405
5398,405
5398,405
5398,405
132,405
6011,405
5168,405
4015,405
6117,405
7520,405
3855,405
6123,405
3850,405
495,405
816,405
816,405
3023,405
2440,405
7383,405
7383,405
1630,405
4574,405
7234,405
2571,405
1296,405
5625,405
7432,405
6058,405
129,405
1307,405
4277,405
2409,405
2060,405
2988,405
2170,405
1461,406
5774,406
5774,406
5774,406
5774,406
1905,406
5526,406
5526,406
5501,406
7454,406
7454,406
6478,406
6575,406
6770,406
3393,406
6737,406
46,406
3765,406
4617,406
4966,406
4966,406
6444,406
6613,406
2600,406
3102,406
1461,407
5774,407
5774,407
5774,407
5774,407
1905,407
5526,407
5526,407
5501,407
7454,407
7454,407
6478,407
6575,407
6770,407
3393,407
6737,407
46,407
3765,407
4617,407
4966,407
4966,407
6444,407
6613,407
706,407
6820,407
1894,408
116,408
116,408
1268,408
1268,408
3617,408
3617,408
7415,408
7415,408
7415,408
6708,408
1830,408
4167,408
2972,408
2539,408
1487,408
3009,408
3009,408
7423,408
5493,408
5591,408
5591,408
4489,408
7122,408
181,408
198,408
73,408
6987,408
2813,408
103,408
2997,408
6611,408
1799,408
7049,408
5152,408
4924,408
1403,408
6219,408
5069,408
3619,408
7424,408
1682,408
3616,408
3690,408
6983,408
3940,408
5072,408
5072,408
5411,408
4758,408
471,408
2574,408
4934,408
4934,408
712,408
5612,408
55,408
4085,408
4085,408
4085,408
5811,408
4198,408
1077,408
5458,408
5625,408
1954,408
4821,408
4821,408
6166,408
709,408
4093,408
4906,408
5090,408
6865,408
4923,408
6552,408
2145,408
2145,408
2986,408
2350,408
482,408
4137,408
4137,408
4142,408
2029,408
4301,408
2164,408
1815,408
4620,408
3244,408
1231,408
230,408
5346,408
5346,408
6936,408
1686,408
926,408
259,408
6601,408
2754,408
2754,408
2648,408
5,408
5271,408
3846,408
3846,408
3846,408
4067,408
4067,408
6717,408
1483,408
2812,408
7340,408
3826,408
708,408
708,408
708,408
708,408
708,408
708,408
20,408
1105,408
5008,408
6711,408
6711,408
1685,408
3997,408
6021,408
1358,408
5011,408
6357,408
360,408
5604,408
3149,408
1680,408
2608,408
4915,408
1362,408
1115,408
2256,408
2256,408
4582,408
1553,408
1891,408
6117,408
3100,408
4792,408
2817,408
5237,408
5237,408
5237,408
1482,408
1656,408
5793,408
3515,408
789,408
5191,408
3051,408
2649,408
2070,408
4111,408
6152,408
5799,408
6130,408
1873,408
1855,408
716,408
6725,408
2871,408
5983,408
5983,408
1124,408
1794,408
3413,408
3413,408
3413,408
4158,408
4158,408
3787,408
3522,408
5358,408
7067,408
2165,408
825,408
4344,408
6146,408
458,408
7325,408
5128,408
2623,408
2203,408
2050,408
2050,408
1833,408
1634,408
1634,408
858,408
648,408
300,408
6922,408
6922,408
1459,408
1459,408
6842,408
3165,408
3165,408
3165,408
3165,408
3165,408
2046,408
2670,408
1176,408
1176,408
7347,408
5273,408
6267,408
3686,408
3686,408
3941,408
3941,408
3941,408
3941,408
3299,408
3829,408
4922,408
3133,408
3133,408
1639,408
2906,408
3933,408
5325,408
5558,408
3896,408
6508,408
6508,408
7388,408
3387,408
54,408
1404,408
5544,408
5715,408
7466,408
3557,408
4873,408
419,408
419,408
4945,408
1401,408
1615,408
5171,408
6275,408
6709,408
6789,408
4490,408
5047,408
2952,408
7005,408
6750,408
5490,408
3645,408
1226,408
